"Pays";"YEAR";"GEO_RESIDENCE_Niv2";"GEO_NAISSANCE_Niv2";"GEO_RESIDENCE_Niv1";"GEO_NAISSANCE_Niv1";"POP_Total_IPUMS";"SEXE_Hom_IPUMS";"SEXE_Fem_IPUMS";"AGE_0014_IPUMS";"AGE_1529_IPUMS";"AGE_3044_IPUMS";"AGE_4559_IPUMS";"AGE_6074_IPUMS";"AGE_75pl_IPUMS";"COD_RESIDENCE_Niv2";"COD_NAISSANCE_Niv2";"COD_NAISSANCE_Niv1";"COD_RESIDENCE_Niv1"
"Burkina Faso";2006;"Ziro";"Nayala";"Centre-Ouest";"Boucle du Mouhoun";110;80;30;20;50;0;30;10;0;"BF5004";"BF4605";"BF46";"BF50"
"Burkina Faso";2006;"Ziro";"Noumbiel";"Centre-Ouest";"Sud-Ouest";10;10;0;0;0;0;0;10;0;"BF5004";"BF5703";"BF57";"BF50"
"Burkina Faso";2006;"Ziro";"Tuy";"Centre-Ouest";"Hauts-Bassins";80;50;30;30;20;20;10;0;0;"BF5004";"BF5303";"BF53";"BF50"
"Burkina Faso";2006;"Ziro";"Yagha";"Centre-Ouest";"Sahel";10;0;10;10;0;0;0;0;0;"BF5004";"BF5604";"BF56";"BF50"
"Burkina Faso";2006;"Ziro";"Ziro";"Centre-Ouest";"Centre-Ouest";118930;58850;60080;74990;25060;10330;4770;2310;590;"BF5004";"BF5004";"BF50";"BF50"
"Burkina Faso";2006;"Ziro";"Zondoma";"Centre-Ouest";"Nord";380;180;200;80;120;130;20;30;0;"BF5004";"BF5404";"BF54";"BF50"
"Burkina Faso";2006;"Ziro";"Foreign country";"Centre-Ouest";NA;7520;3480;4040;4170;2410;730;120;20;0;"BF5004";NA;NA;"BF50"
"Burkina Faso";2006;"Ziro";"Unknown";"Centre-Ouest";NA;3280;1550;1730;540;960;980;550;230;20;"BF5004";NA;NA;"BF50"
"Burkina Faso";2006;"Baz";"Bazega";"Centre-Sud";"Centre-Sud";214530;101330;113200;104690;45750;28520;18240;12020;4750;"BF5101";"BF5101";"BF51";"BF51"
"Burkina Faso";2006;"Baz";"Bougouriba";"Centre-Sud";"Sud-Ouest";50;10;40;10;0;20;20;0;0;"BF5101";"BF5701";"BF57";"BF51"
"Burkina Faso";2006;"Baz";"Boulgou";"Centre-Sud";"Centre-Est";130;50;80;20;20;50;40;0;0;"BF5101";"BF4801";"BF48";"BF51"
"Burkina Faso";2006;"Baz";"Boulkiemde";"Centre-Sud";"Centre-Ouest";1440;260;1180;190;350;610;140;80;60;"BF5101";"BF5001";"BF50";"BF51"
"Burkina Faso";2006;"Baz";"Comoe";"Centre-Sud";"Cascades";60;20;40;20;30;0;0;0;10;"BF5101";"BF4701";"BF47";"BF51"
"Burkina Faso";2006;"Baz";"Ganzourgou";"Centre-Sud";"Plateau";2270;1020;1250;330;710;650;390;150;40;"BF5101";"BF5501";"BF55";"BF51"
"Burkina Faso";2006;"Baz";"Gnagna";"Centre-Sud";"Est";60;40;20;30;10;20;0;0;0;"BF5101";"BF5201";"BF52";"BF51"
"Burkina Faso";2006;"Baz";"Gourma";"Centre-Sud";"Est";110;70;40;10;50;20;20;0;0;"BF5101";"BF5202";"BF52";"BF51"
"Burkina Faso";2006;"Baz";"Houet";"Centre-Sud";"Hauts-Bassins";350;190;160;90;130;110;20;0;0;"BF5101";"BF5301";"BF53";"BF51"
"Burkina Faso";2006;"Baz";"Kadiogo";"Centre-Sud";"Centre";5520;2050;3470;2200;1460;1020;530;220;90;"BF5101";"BF1300";"BF13";"BF51"
"Burkina Faso";2006;"Baz";"Kenedougou";"Centre-Sud";"Hauts-Bassins";70;40;30;30;10;30;0;0;0;"BF5101";"BF5302";"BF53";"BF51"
"Burkina Faso";2006;"Baz";"Kossi";"Centre-Sud";"Boucle du Mouhoun";30;10;20;10;20;0;0;0;0;"BF5101";"BF4603";"BF46";"BF51"
"Burkina Faso";2006;"Baz";"Kouritenga";"Centre-Sud";"Centre-Est";170;100;70;10;70;60;30;0;0;"BF5101";"BF4803";"BF48";"BF51"
"Burkina Faso";2006;"Baz";"Mouhoun";"Centre-Sud";"Boucle du Mouhoun";70;40;30;40;10;20;0;0;0;"BF5101";"BF4604";"BF46";"BF51"
"Burkina Faso";2006;"Baz";"Nahouri";"Centre-Sud";"Centre-Sud";100;60;40;40;30;20;10;0;0;"BF5101";"BF5102";"BF51";"BF51"
"Burkina Faso";2006;"Baz";"Namentenga";"Centre-Sud";"Centre-Nord";380;250;130;90;130;100;50;10;0;"BF5101";"BF4902";"BF49";"BF51"
"Burkina Faso";2006;"Baz";"Oubritenga";"Centre-Sud";"Plateau";700;340;360;50;180;240;160;40;30;"BF5101";"BF5503";"BF55";"BF51"
"Burkina Faso";2006;"Baz";"Oudalan";"Centre-Sud";"Sahel";30;20;10;10;10;0;10;0;0;"BF5101";"BF5601";"BF56";"BF51"
"Burkina Faso";2006;"Baz";"Passore";"Centre-Sud";"Nord";150;120;30;40;30;30;30;10;10;"BF5101";"BF5402";"BF54";"BF51"
"Burkina Faso";2006;"Baz";"Poni";"Centre-Sud";"Sud-Ouest";10;10;0;0;0;10;0;0;0;"BF5101";"BF5704";"BF57";"BF51"
"Burkina Faso";2006;"Baz";"Sanguie";"Centre-Sud";"Centre-Ouest";70;40;30;40;20;10;0;0;0;"BF5101";"BF5002";"BF50";"BF51"
"Burkina Faso";2006;"Baz";"Sanmatenga";"Centre-Sud";"Centre-Nord";2230;1040;1190;130;630;770;430;210;60;"BF5101";"BF4903";"BF49";"BF51"
"Burkina Faso";2006;"Baz";"Seno";"Centre-Sud";"Sahel";160;90;70;60;40;30;10;20;0;"BF5101";"BF5602";"BF56";"BF51"
"Burkina Faso";2006;"Baz";"Sissili";"Centre-Sud";"Centre-Ouest";100;0;100;0;20;40;20;10;10;"BF5101";"BF5003";"BF50";"BF51"
"Burkina Faso";2006;"Baz";"Soum";"Centre-Sud";"Sahel";80;50;30;10;40;30;0;0;0;"BF5101";"BF5603";"BF56";"BF51"
"Burkina Faso";2006;"Baz";"Sourou";"Centre-Sud";"Boucle du Mouhoun";80;30;50;50;0;20;10;0;0;"BF5101";"BF4606";"BF46";"BF51"
"Burkina Faso";2006;"Baz";"Tapoa";"Centre-Sud";"Est";70;30;40;10;40;20;0;0;0;"BF5101";"BF5205";"BF52";"BF51"
"Burkina Faso";2006;"Baz";"Yatenga";"Centre-Sud";"Nord";60;40;20;10;20;10;20;0;0;"BF5101";"BF5403";"BF54";"BF51"
"Burkina Faso";2006;"Baz";"Zoundweogo";"Centre-Sud";"Centre-Sud";1780;420;1360;230;590;470;200;220;40;"BF5101";"BF5103";"BF51";"BF51"
"Burkina Faso";2006;"Baz";"Bale";"Centre-Sud";"Boucle du Mouhoun";40;20;20;20;10;10;0;0;0;"BF5101";"BF4601";"BF46";"BF51"
"Burkina Faso";2006;"Baz";"Banwa";"Centre-Sud";"Boucle du Mouhoun";10;0;10;0;10;0;0;0;0;"BF5101";"BF4602";"BF46";"BF51"
"Burkina Faso";2006;"Baz";"Ioba";"Centre-Sud";"Sud-Ouest";20;10;10;10;0;10;0;0;0;"BF5101";"BF5702";"BF57";"BF51"
"Burkina Faso";2006;"Baz";"Koulpelogo";"Centre-Sud";"Centre-Est";10;10;0;0;10;0;0;0;0;"BF5101";"BF4802";"BF48";"BF51"
"Burkina Faso";2006;"Baz";"Kourweogo";"Centre-Sud";"Plateau";100;50;50;0;10;50;20;20;0;"BF5101";"BF5502";"BF55";"BF51"
"Burkina Faso";2006;"Baz";"Loroum";"Centre-Sud";"Nord";20;20;0;10;10;0;0;0;0;"BF5101";"BF5401";"BF54";"BF51"
"Burkina Faso";2006;"Baz";"Nayala";"Centre-Sud";"Boucle du Mouhoun";20;0;20;10;0;10;0;0;0;"BF5101";"BF4605";"BF46";"BF51"
"Burkina Faso";2006;"Baz";"Tuy";"Centre-Sud";"Hauts-Bassins";20;0;20;20;0;0;0;0;0;"BF5101";"BF5303";"BF53";"BF51"
"Burkina Faso";2006;"Baz";"Ziro";"Centre-Sud";"Centre-Ouest";420;120;300;90;100;110;60;40;20;"BF5101";"BF5004";"BF50";"BF51"
"Burkina Faso";2006;"Baz";"Zondoma";"Centre-Sud";"Nord";10;10;0;0;0;0;10;0;0;"BF5101";"BF5404";"BF54";"BF51"
"Burkina Faso";2006;"Baz";"Foreign country";"Centre-Sud";NA;6070;2940;3130;3180;1920;610;80;40;10;"BF5101";NA;NA;"BF51"
"Burkina Faso";2006;"Baz";"Unknown";"Centre-Sud";NA;450;220;230;100;140;90;70;10;40;"BF5101";NA;NA;"BF51"
"Burkina Faso";2006;"Nahouri";"Bazega";"Centre-Sud";"Centre-Sud";490;250;240;120;130;160;20;50;10;"BF5102";"BF5101";"BF51";"BF51"
"Burkina Faso";2006;"Nahouri";"Bougouriba";"Centre-Sud";"Sud-Ouest";30;20;10;10;20;0;0;0;0;"BF5102";"BF5701";"BF57";"BF51"
"Burkina Faso";2006;"Nahouri";"Boulgou";"Centre-Sud";"Centre-Est";720;410;310;290;300;90;40;0;0;"BF5102";"BF4801";"BF48";"BF51"
"Burkina Faso";2006;"Nahouri";"Boulkiemde";"Centre-Sud";"Centre-Ouest";350;180;170;40;140;140;30;0;0;"BF5102";"BF5001";"BF50";"BF51"
"Burkina Faso";2006;"Nahouri";"Comoe";"Centre-Sud";"Cascades";150;80;70;30;80;40;0;0;0;"BF5102";"BF4701";"BF47";"BF51"
"Burkina Faso";2006;"Nahouri";"Ganzourgou";"Centre-Sud";"Plateau";1980;900;1080;770;600;430;120;30;30;"BF5102";"BF5501";"BF55";"BF51"
"Burkina Faso";2006;"Nahouri";"Gnagna";"Centre-Sud";"Est";10;10;0;0;0;10;0;0;0;"BF5102";"BF5201";"BF52";"BF51"
"Burkina Faso";2006;"Nahouri";"Gourma";"Centre-Sud";"Est";70;30;40;30;20;10;10;0;0;"BF5102";"BF5202";"BF52";"BF51"
"Burkina Faso";2006;"Nahouri";"Houet";"Centre-Sud";"Hauts-Bassins";690;370;320;170;350;120;30;20;0;"BF5102";"BF5301";"BF53";"BF51"
"Burkina Faso";2006;"Nahouri";"Kadiogo";"Centre-Sud";"Centre";1800;1060;740;870;590;260;30;10;20;"BF5102";"BF1300";"BF13";"BF51"
"Burkina Faso";2006;"Nahouri";"Kenedougou";"Centre-Sud";"Hauts-Bassins";40;40;0;0;10;20;10;0;0;"BF5102";"BF5302";"BF53";"BF51"
"Burkina Faso";2006;"Nahouri";"Kossi";"Centre-Sud";"Boucle du Mouhoun";80;50;30;30;30;20;0;0;0;"BF5102";"BF4603";"BF46";"BF51"
"Burkina Faso";2006;"Nahouri";"Kouritenga";"Centre-Sud";"Centre-Est";260;180;80;30;120;60;50;0;0;"BF5102";"BF4803";"BF48";"BF51"
"Burkina Faso";2006;"Nahouri";"Mouhoun";"Centre-Sud";"Boucle du Mouhoun";120;70;50;30;80;10;0;0;0;"BF5102";"BF4604";"BF46";"BF51"
"Burkina Faso";2006;"Nahouri";"Nahouri";"Centre-Sud";"Centre-Sud";134050;64830;69220;61810;33520;17860;12150;6360;2050;"BF5102";"BF5102";"BF51";"BF51"
"Burkina Faso";2006;"Nahouri";"Namentenga";"Centre-Sud";"Centre-Nord";1190;570;620;360;400;270;130;30;0;"BF5102";"BF4902";"BF49";"BF51"
"Burkina Faso";2006;"Nahouri";"Oubritenga";"Centre-Sud";"Plateau";330;170;160;70;150;60;30;20;0;"BF5102";"BF5503";"BF55";"BF51"
"Burkina Faso";2006;"Nahouri";"Oudalan";"Centre-Sud";"Sahel";130;100;30;20;60;50;0;0;0;"BF5102";"BF5601";"BF56";"BF51"
"Burkina Faso";2006;"Nahouri";"Passore";"Centre-Sud";"Nord";200;100;100;40;70;70;20;0;0;"BF5102";"BF5402";"BF54";"BF51"
"Burkina Faso";2006;"Nahouri";"Poni";"Centre-Sud";"Sud-Ouest";40;10;30;10;10;10;10;0;0;"BF5102";"BF5704";"BF57";"BF51"
"Burkina Faso";2006;"Nahouri";"Sanguie";"Centre-Sud";"Centre-Ouest";80;40;40;10;60;10;0;0;0;"BF5102";"BF5002";"BF50";"BF51"
"Burkina Faso";2006;"Nahouri";"Sanmatenga";"Centre-Sud";"Centre-Nord";3250;1580;1670;810;1160;650;470;140;20;"BF5102";"BF4903";"BF49";"BF51"
"Burkina Faso";2006;"Nahouri";"Seno";"Centre-Sud";"Sahel";50;20;30;30;10;0;10;0;0;"BF5102";"BF5602";"BF56";"BF51"
"Burkina Faso";2006;"Nahouri";"Sissili";"Centre-Sud";"Centre-Ouest";360;130;230;120;120;50;50;20;0;"BF5102";"BF5003";"BF50";"BF51"
"Burkina Faso";2006;"Nahouri";"Soum";"Centre-Sud";"Sahel";140;60;80;40;40;30;20;10;0;"BF5102";"BF5603";"BF56";"BF51"
"Burkina Faso";2006;"Nahouri";"Sourou";"Centre-Sud";"Boucle du Mouhoun";80;20;60;30;20;20;0;0;10;"BF5102";"BF4606";"BF46";"BF51"
"Burkina Faso";2006;"Nahouri";"Yatenga";"Centre-Sud";"Nord";190;90;100;40;70;30;40;10;0;"BF5102";"BF5403";"BF54";"BF51"
"Burkina Faso";2006;"Nahouri";"Zoundweogo";"Centre-Sud";"Centre-Sud";2630;1330;1300;870;940;420;240;130;30;"BF5102";"BF5103";"BF51";"BF51"
"Burkina Faso";2006;"Nahouri";"Bale";"Centre-Sud";"Boucle du Mouhoun";90;30;60;10;50;20;0;0;10;"BF5102";"BF4601";"BF46";"BF51"
"Burkina Faso";2006;"Nahouri";"Banwa";"Centre-Sud";"Boucle du Mouhoun";40;30;10;10;10;10;0;10;0;"BF5102";"BF4602";"BF46";"BF51"
"Burkina Faso";2006;"Nahouri";"Ioba";"Centre-Sud";"Sud-Ouest";60;50;10;10;10;40;0;0;0;"BF5102";"BF5702";"BF57";"BF51"
"Burkina Faso";2006;"Nahouri";"Komandjoari";"Centre-Sud";"Est";30;10;20;0;20;10;0;0;0;"BF5102";"BF5203";"BF52";"BF51"
"Burkina Faso";2006;"Nahouri";"Kompienga";"Centre-Sud";"Est";10;0;10;10;0;0;0;0;0;"BF5102";"BF5204";"BF52";"BF51"
"Burkina Faso";2006;"Nahouri";"Koulpelogo";"Centre-Sud";"Centre-Est";20;20;0;10;10;0;0;0;0;"BF5102";"BF4802";"BF48";"BF51"
"Burkina Faso";2006;"Nahouri";"Kourweogo";"Centre-Sud";"Plateau";180;80;100;10;100;50;20;0;0;"BF5102";"BF5502";"BF55";"BF51"
"Burkina Faso";2006;"Nahouri";"Nayala";"Centre-Sud";"Boucle du Mouhoun";110;80;30;10;70;20;0;10;0;"BF5102";"BF4605";"BF46";"BF51"
"Burkina Faso";2006;"Nahouri";"Noumbiel";"Centre-Sud";"Sud-Ouest";10;0;10;0;0;0;10;0;0;"BF5102";"BF5703";"BF57";"BF51"
"Burkina Faso";2006;"Nahouri";"Tuy";"Centre-Sud";"Hauts-Bassins";30;10;20;0;20;0;0;10;0;"BF5102";"BF5303";"BF53";"BF51"
"Burkina Faso";2006;"Nahouri";"Yagha";"Centre-Sud";"Sahel";10;10;0;0;10;0;0;0;0;"BF5102";"BF5604";"BF56";"BF51"
"Burkina Faso";2006;"Nahouri";"Ziro";"Centre-Sud";"Centre-Ouest";340;180;160;130;150;40;10;0;10;"BF5102";"BF5004";"BF50";"BF51"
"Burkina Faso";2006;"Nahouri";"Zondoma";"Centre-Sud";"Nord";30;20;10;10;20;0;0;0;0;"BF5102";"BF5404";"BF54";"BF51"
"Burkina Faso";2006;"Nahouri";"Foreign country";"Centre-Sud";NA;6890;2710;4180;2640;1950;1270;490;180;80;"BF5102";NA;NA;"BF51"
"Burkina Faso";2006;"Nahouri";"Unknown";"Centre-Sud";NA;430;260;170;180;100;100;30;20;0;"BF5102";NA;NA;"BF51"
"Burkina Faso";2006;"Zoundweogo";"Bazega";"Centre-Sud";"Centre-Sud";2500;560;1940;490;790;680;330;150;40;"BF5103";"BF5101";"BF51";"BF51"
"Burkina Faso";2006;"Zoundweogo";"Bougouriba";"Centre-Sud";"Sud-Ouest";150;80;70;50;50;30;0;10;10;"BF5103";"BF5701";"BF57";"BF51"
"Burkina Faso";2006;"Zoundweogo";"Boulgou";"Centre-Sud";"Centre-Est";2670;790;1880;510;710;580;460;310;70;"BF5103";"BF4801";"BF48";"BF51"
"Burkina Faso";2006;"Zoundweogo";"Boulkiemde";"Centre-Sud";"Centre-Ouest";280;160;120;50;140;70;20;0;0;"BF5103";"BF5001";"BF50";"BF51"
"Burkina Faso";2006;"Zoundweogo";"Comoe";"Centre-Sud";"Cascades";110;80;30;30;50;20;10;0;0;"BF5103";"BF4701";"BF47";"BF51"
"Burkina Faso";2006;"Zoundweogo";"Ganzourgou";"Centre-Sud";"Plateau";1880;830;1050;460;700;460;160;70;30;"BF5103";"BF5501";"BF55";"BF51"
"Burkina Faso";2006;"Zoundweogo";"Gnagna";"Centre-Sud";"Est";170;120;50;30;100;30;10;0;0;"BF5103";"BF5201";"BF52";"BF51"
"Burkina Faso";2006;"Zoundweogo";"Gourma";"Centre-Sud";"Est";210;90;120;110;60;30;10;0;0;"BF5103";"BF5202";"BF52";"BF51"
"Burkina Faso";2006;"Zoundweogo";"Houet";"Centre-Sud";"Hauts-Bassins";440;200;240;170;150;60;50;0;10;"BF5103";"BF5301";"BF53";"BF51"
"Burkina Faso";2006;"Zoundweogo";"Kadiogo";"Centre-Sud";"Centre";3220;1470;1750;1710;750;530;100;110;20;"BF5103";"BF1300";"BF13";"BF51"
"Burkina Faso";2006;"Zoundweogo";"Kossi";"Centre-Sud";"Boucle du Mouhoun";40;0;40;10;0;20;0;10;0;"BF5103";"BF4603";"BF46";"BF51"
"Burkina Faso";2006;"Zoundweogo";"Kouritenga";"Centre-Sud";"Centre-Est";400;140;260;50;200;80;50;20;0;"BF5103";"BF4803";"BF48";"BF51"
"Burkina Faso";2006;"Zoundweogo";"Mouhoun";"Centre-Sud";"Boucle du Mouhoun";20;10;10;0;10;10;0;0;0;"BF5103";"BF4604";"BF46";"BF51"
"Burkina Faso";2006;"Zoundweogo";"Nahouri";"Centre-Sud";"Centre-Sud";560;260;300;80;230;120;60;30;30;"BF5103";"BF5102";"BF51";"BF51"
"Burkina Faso";2006;"Zoundweogo";"Namentenga";"Centre-Sud";"Centre-Nord";2240;1140;1100;340;820;520;370;140;50;"BF5103";"BF4902";"BF49";"BF51"
"Burkina Faso";2006;"Zoundweogo";"Oubritenga";"Centre-Sud";"Plateau";790;430;360;150;250;200;130;40;20;"BF5103";"BF5503";"BF55";"BF51"
"Burkina Faso";2006;"Zoundweogo";"Oudalan";"Centre-Sud";"Sahel";10;10;0;0;0;10;0;0;0;"BF5103";"BF5601";"BF56";"BF51"
"Burkina Faso";2006;"Zoundweogo";"Passore";"Centre-Sud";"Nord";30;20;10;0;20;10;0;0;0;"BF5103";"BF5402";"BF54";"BF51"
"Burkina Faso";2006;"Zoundweogo";"Poni";"Centre-Sud";"Sud-Ouest";120;40;80;20;60;10;30;0;0;"BF5103";"BF5704";"BF57";"BF51"
"Burkina Faso";2006;"Zoundweogo";"Sanguie";"Centre-Sud";"Centre-Ouest";40;10;30;0;30;10;0;0;0;"BF5103";"BF5002";"BF50";"BF51"
"Burkina Faso";2006;"Zoundweogo";"Sanmatenga";"Centre-Sud";"Centre-Nord";4420;1900;2520;430;1130;1390;1030;370;60;"BF5103";"BF4903";"BF49";"BF51"
"Burkina Faso";2006;"Zoundweogo";"Seno";"Centre-Sud";"Sahel";120;80;40;0;40;40;40;0;0;"BF5103";"BF5602";"BF56";"BF51"
"Burkina Faso";2006;"Zoundweogo";"Sissili";"Centre-Sud";"Centre-Ouest";110;60;50;20;30;40;20;0;0;"BF5103";"BF5003";"BF50";"BF51"
"Burkina Faso";2006;"Zoundweogo";"Soum";"Centre-Sud";"Sahel";40;10;30;0;20;10;0;10;0;"BF5103";"BF5603";"BF56";"BF51"
"Burkina Faso";2006;"Zoundweogo";"Sourou";"Centre-Sud";"Boucle du Mouhoun";120;50;70;10;90;10;10;0;0;"BF5103";"BF4606";"BF46";"BF51"
"Burkina Faso";2006;"Zoundweogo";"Tapoa";"Centre-Sud";"Est";70;40;30;30;40;0;0;0;0;"BF5103";"BF5205";"BF52";"BF51"
"Burkina Faso";2006;"Zoundweogo";"Yatenga";"Centre-Sud";"Nord";200;120;80;70;50;70;0;10;0;"BF5103";"BF5403";"BF54";"BF51"
"Burkina Faso";2006;"Zoundweogo";"Zoundweogo";"Centre-Sud";"Centre-Sud";211800;100030;111770;106920;47040;26590;16480;10070;3960;"BF5103";"BF5103";"BF51";"BF51"
"Burkina Faso";2006;"Zoundweogo";"Bale";"Centre-Sud";"Boucle du Mouhoun";30;10;20;10;10;10;0;0;0;"BF5103";"BF4601";"BF46";"BF51"
"Burkina Faso";2006;"Zoundweogo";"Ioba";"Centre-Sud";"Sud-Ouest";80;30;50;40;20;0;20;0;0;"BF5103";"BF5702";"BF57";"BF51"
"Burkina Faso";2006;"Zoundweogo";"Kompienga";"Centre-Sud";"Est";10;10;0;10;0;0;0;0;0;"BF5103";"BF5204";"BF52";"BF51"
"Burkina Faso";2006;"Zoundweogo";"Koulpelogo";"Centre-Sud";"Centre-Est";20;10;10;10;10;0;0;0;0;"BF5103";"BF4802";"BF48";"BF51"
"Burkina Faso";2006;"Zoundweogo";"Kourweogo";"Centre-Sud";"Plateau";30;30;0;0;10;20;0;0;0;"BF5103";"BF5502";"BF55";"BF51"
"Burkina Faso";2006;"Zoundweogo";"Loroum";"Centre-Sud";"Nord";20;10;10;0;10;10;0;0;0;"BF5103";"BF5401";"BF54";"BF51"
"Burkina Faso";2006;"Zoundweogo";"Nayala";"Centre-Sud";"Boucle du Mouhoun";100;60;40;40;10;30;0;20;0;"BF5103";"BF4605";"BF46";"BF51"
"Burkina Faso";2006;"Zoundweogo";"Tuy";"Centre-Sud";"Hauts-Bassins";40;30;10;0;20;20;0;0;0;"BF5103";"BF5303";"BF53";"BF51"
"Burkina Faso";2006;"Zoundweogo";"Yagha";"Centre-Sud";"Sahel";20;20;0;10;10;0;0;0;0;"BF5103";"BF5604";"BF56";"BF51"
"Burkina Faso";2006;"Zoundweogo";"Ziro";"Centre-Sud";"Centre-Ouest";80;30;50;30;40;10;0;0;0;"BF5103";"BF5004";"BF50";"BF51"
"Burkina Faso";2006;"Zoundweogo";"Zondoma";"Centre-Sud";"Nord";70;60;10;10;40;20;0;0;0;"BF5103";"BF5404";"BF54";"BF51"
"Burkina Faso";2006;"Zoundweogo";"Foreign country";"Centre-Sud";NA;9310;4480;4830;4750;3180;870;150;40;40;"BF5103";NA;NA;"BF51"
"Burkina Faso";2006;"Zoundweogo";"Unknown";"Centre-Sud";NA;620;230;390;50;170;130;160;70;40;"BF5103";NA;NA;"BF51"
"Burkina Faso";2006;"Gnagna";"Bazega";"Est";"Centre-Sud";150;90;60;70;40;30;0;0;0;"BF5201";"BF5101";"BF51";"BF52"
"Burkina Faso";2006;"Gnagna";"Bougouriba";"Est";"Sud-Ouest";80;50;30;40;20;20;0;0;0;"BF5201";"BF5701";"BF57";"BF52"
"Burkina Faso";2006;"Gnagna";"Boulgou";"Est";"Centre-Est";280;140;140;80;150;20;10;20;0;"BF5201";"BF4801";"BF48";"BF52"
"Burkina Faso";2006;"Gnagna";"Boulkiemde";"Est";"Centre-Ouest";340;180;160;110;150;40;30;10;0;"BF5201";"BF5001";"BF50";"BF52"
"Burkina Faso";2006;"Gnagna";"Comoe";"Est";"Cascades";120;90;30;40;20;30;20;10;0;"BF5201";"BF4701";"BF47";"BF52"
"Burkina Faso";2006;"Gnagna";"Ganzourgou";"Est";"Plateau";700;360;340;210;170;220;80;20;0;"BF5201";"BF5501";"BF55";"BF52"
"Burkina Faso";2006;"Gnagna";"Gnagna";"Est";"Est";392640;192040;200600;203500;96530;51730;24390;10890;3850;"BF5201";"BF5201";"BF52";"BF52"
"Burkina Faso";2006;"Gnagna";"Gourma";"Est";"Est";1590;660;930;460;530;350;180;60;0;"BF5201";"BF5202";"BF52";"BF52"
"Burkina Faso";2006;"Gnagna";"Houet";"Est";"Hauts-Bassins";300;150;150;110;140;10;40;0;0;"BF5201";"BF5301";"BF53";"BF52"
"Burkina Faso";2006;"Gnagna";"Kadiogo";"Est";"Centre";630;420;210;310;210;80;10;0;10;"BF5201";"BF1300";"BF13";"BF52"
"Burkina Faso";2006;"Gnagna";"Kenedougou";"Est";"Hauts-Bassins";40;20;20;20;20;0;0;0;0;"BF5201";"BF5302";"BF53";"BF52"
"Burkina Faso";2006;"Gnagna";"Kossi";"Est";"Boucle du Mouhoun";20;0;20;0;20;0;0;0;0;"BF5201";"BF4603";"BF46";"BF52"
"Burkina Faso";2006;"Gnagna";"Kouritenga";"Est";"Centre-Est";1130;430;700;230;380;350;70;70;30;"BF5201";"BF4803";"BF48";"BF52"
"Burkina Faso";2006;"Gnagna";"Mouhoun";"Est";"Boucle du Mouhoun";40;10;30;10;20;10;0;0;0;"BF5201";"BF4604";"BF46";"BF52"
"Burkina Faso";2006;"Gnagna";"Namentenga";"Est";"Centre-Nord";3410;1530;1880;530;1160;890;450;290;90;"BF5201";"BF4902";"BF49";"BF52"
"Burkina Faso";2006;"Gnagna";"Oubritenga";"Est";"Plateau";130;100;30;10;50;30;20;10;0;"BF5201";"BF5503";"BF55";"BF52"
"Burkina Faso";2006;"Gnagna";"Oudalan";"Est";"Sahel";290;110;180;40;90;60;60;40;0;"BF5201";"BF5601";"BF56";"BF52"
"Burkina Faso";2006;"Gnagna";"Passore";"Est";"Nord";50;10;40;10;20;20;0;0;0;"BF5201";"BF5402";"BF54";"BF52"
"Burkina Faso";2006;"Gnagna";"Poni";"Est";"Sud-Ouest";10;0;10;0;10;0;0;0;0;"BF5201";"BF5704";"BF57";"BF52"
"Burkina Faso";2006;"Gnagna";"Sanguie";"Est";"Centre-Ouest";30;20;10;0;10;20;0;0;0;"BF5201";"BF5002";"BF50";"BF52"
"Burkina Faso";2006;"Gnagna";"Sanmatenga";"Est";"Centre-Nord";850;470;380;170;260;210;160;40;10;"BF5201";"BF4903";"BF49";"BF52"
"Burkina Faso";2006;"Gnagna";"Seno";"Est";"Sahel";1780;840;940;150;500;560;390;170;10;"BF5201";"BF5602";"BF56";"BF52"
"Burkina Faso";2006;"Gnagna";"Sissili";"Est";"Centre-Ouest";40;30;10;10;20;0;10;0;0;"BF5201";"BF5003";"BF50";"BF52"
"Burkina Faso";2006;"Gnagna";"Soum";"Est";"Sahel";220;110;110;10;60;50;50;40;10;"BF5201";"BF5603";"BF56";"BF52"
"Burkina Faso";2006;"Gnagna";"Sourou";"Est";"Boucle du Mouhoun";10;0;10;0;10;0;0;0;0;"BF5201";"BF4606";"BF46";"BF52"
"Burkina Faso";2006;"Gnagna";"Tapoa";"Est";"Est";220;90;130;90;90;30;10;0;0;"BF5201";"BF5205";"BF52";"BF52"
"Burkina Faso";2006;"Gnagna";"Yatenga";"Est";"Nord";120;80;40;20;50;40;10;0;0;"BF5201";"BF5403";"BF54";"BF52"
"Burkina Faso";2006;"Gnagna";"Zoundweogo";"Est";"Centre-Sud";40;10;30;10;10;20;0;0;0;"BF5201";"BF5103";"BF51";"BF52"
"Burkina Faso";2006;"Gnagna";"Banwa";"Est";"Boucle du Mouhoun";10;10;0;0;0;0;10;0;0;"BF5201";"BF4602";"BF46";"BF52"
"Burkina Faso";2006;"Gnagna";"Ioba";"Est";"Sud-Ouest";10;10;0;0;10;0;0;0;0;"BF5201";"BF5702";"BF57";"BF52"
"Burkina Faso";2006;"Gnagna";"Komandjoari";"Est";"Est";700;240;460;180;270;170;30;30;10;"BF5201";"BF5203";"BF52";"BF52"
